Date,Load
2019-12-30 15:00:00,658.3
2019-12-30 15:00:00,1722.3
2019-12-30 16:00:00,1561.6
2019-12-30 16:00:00,1987.1
2019-12-30 16:00:00,746.3
2019-12-30 16:00:00,1214.4
2019-12-30 16:00:00,1253.6
2019-12-30 16:00:00,2671.8
2019-12-30 16:00:00,1008.7
2019-12-30 16:00:00,406.9
2019-12-30 16:00:00,6418.5
2019-12-30 16:00:00,681.3
2019-12-30 16:00:00,1777.3
2019-12-30 17:00:00,2051.9
2019-12-30 17:00:00,1625.9
2019-12-30 17:00:00,768.0
2019-12-30 17:00:00,1256.9
2019-12-30 17:00:00,1312.6
2019-12-30 17:00:00,2790.3
2019-12-30 17:00:00,1066.8
2019-12-30 17:00:00,425.8
2019-12-30 17:00:00,6528.0
2019-12-30 17:00:00,688.5
2019-12-30 17:00:00,1869.6
2019-12-30 18:00:00,1604.1
2019-12-30 18:00:00,2035.6
2019-12-30 18:00:00,767.2
2019-12-30 18:00:00,1236.8
2019-12-30 18:00:00,1303.0
2019-12-30 18:00:00,2783.8
2019-12-30 18:00:00,1052.1
2019-12-30 18:00:00,436.4
2019-12-30 18:00:00,6366.9
2019-12-30 18:00:00,682.0
2019-12-30 18:00:00,1857.4
2019-12-30 19:00:00,1553.3
2019-12-30 19:00:00,2011.3
2019-12-30 19:00:00,745.3
2019-12-30 19:00:00,1205.7
2019-12-30 19:00:00,1268.3
2019-12-30 19:00:00,2709.7
2019-12-30 19:00:00,1022.8
2019-12-30 19:00:00,425.6
2019-12-30 19:00:00,6199.9
2019-12-30 19:00:00,668.8
2019-12-30 19:00:00,1824.5
2019-12-30 20:00:00,1491.2
2019-12-30 20:00:00,1955.1
2019-12-30 20:00:00,718.9
2019-12-30 20:00:00,1166.7
2019-12-30 20:00:00,1228.9
2019-12-30 20:00:00,2615.3
2019-12-30 20:00:00,983.1
2019-12-30 20:00:00,411.0
2019-12-30 20:00:00,5997.1
2019-12-30 20:00:00,654.3
2019-12-30 20:00:00,1779.4
2019-12-30 21:00:00,1413.1
2019-12-30 21:00:00,1853.3
2019-12-30 21:00:00,683.9
2019-12-30 21:00:00,1110.0
2019-12-30 21:00:00,1167.4
2019-12-30 21:00:00,2487.5
2019-12-30 21:00:00,932.6
2019-12-30 21:00:00,395.1
2019-12-30 21:00:00,5793.5
2019-12-30 21:00:00,629.1
2019-12-30 21:00:00,1729.9
2019-12-30 22:00:00,1310.5
2019-12-30 22:00:00,1734.9
2019-12-30 22:00:00,639.0
2019-12-30 22:00:00,1038.7
2019-12-30 22:00:00,1088.6
2019-12-30 22:00:00,2306.0
2019-12-30 22:00:00,876.0
2019-12-30 22:00:00,358.1
2019-12-30 22:00:00,5505.2
2019-12-30 22:00:00,593.3
2019-12-30 22:00:00,1634.1
2019-12-30 23:00:00,1219.7
2019-12-30 23:00:00,1657.8
2019-12-30 23:00:00,593.0
2019-12-30 23:00:00,987.1
2019-12-30 23:00:00,1007.3
2019-12-30 23:00:00,2109.5
2019-12-30 23:00:00,810.5
2019-12-30 23:00:00,322.1
2019-12-30 23:00:00,5188.7
2019-12-30 23:00:00,574.9
2019-12-30 23:00:00,1539.6
2019-12-31 00:00:00,1178.9
2019-12-31 00:00:00,1608.6
2019-12-31 00:00:00,549.1
2019-12-31 00:00:00,936.6
2019-12-31 00:00:00,946.2
2019-12-31 00:00:00,1946.7
2019-12-31 00:00:00,764.8
2019-12-31 00:00:00,284.4
2019-12-31 00:00:00,4888.3
2019-12-31 00:00:00,567.2
2019-12-31 00:00:00,1462.3
2019-12-31 01:00:00,1133.0
2019-12-31 01:00:00,1573.2
2019-12-31 01:00:00,524.6
2019-12-31 01:00:00,905.0
2019-12-31 01:00:00,905.4
2019-12-31 01:00:00,1846.0
2019-12-31 01:00:00,735.5
2019-12-31 01:00:00,272.3
2019-12-31 01:00:00,4671.2
2019-12-31 01:00:00,562.8
2019-12-31 01:00:00,1414.2
2019-12-31 02:00:00,1113.9
2019-12-31 02:00:00,1545.6
2019-12-31 02:00:00,505.0
2019-12-31 02:00:00,892.5
2019-12-31 02:00:00,888.1
2019-12-31 02:00:00,1776.9
2019-12-31 02:00:00,722.3
2019-12-31 02:00:00,259.8
2019-12-31 02:00:00,4526.4
2019-12-31 02:00:00,557.3
2019-12-31 02:00:00,1392.5
2019-12-31 03:00:00,1110.0
2019-12-31 03:00:00,1536.6
2019-12-31 03:00:00,499.5
2019-12-31 03:00:00,890.9
2019-12-31 03:00:00,875.6
2019-12-31 03:00:00,1748.7
2019-12-31 03:00:00,720.6
2019-12-31 03:00:00,259.2
2019-12-31 03:00:00,4453.5
2019-12-31 03:00:00,556.1
2019-12-31 03:00:00,1368.0
2019-12-31 04:00:00,1133.7
2019-12-31 04:00:00,1559.9
2019-12-31 04:00:00,506.4
2019-12-31 04:00:00,908.9
2019-12-31 04:00:00,879.9
2019-12-31 04:00:00,1772.3
2019-12-31 04:00:00,739.9
2019-12-31 04:00:00,268.7
2019-12-31 04:00:00,4460.7
2019-12-31 04:00:00,561.4
2019-12-31 04:00:00,1391.2
2019-12-31 05:00:00,1188.6
2019-12-31 05:00:00,1629.6
2019-12-31 05:00:00,530.2
2019-12-31 05:00:00,959.5
2019-12-31 05:00:00,915.2
2019-12-31 05:00:00,1851.7
2019-12-31 05:00:00,773.9
2019-12-31 05:00:00,285.4
2019-12-31 05:00:00,4652.2
2019-12-31 05:00:00,572.0
2019-12-31 05:00:00,1467.1
2019-12-31 06:00:00,1270.0
2019-12-31 06:00:00,1769.3
2019-12-31 06:00:00,572.8
2019-12-31 06:00:00,1035.9
2019-12-31 06:00:00,979.3
2019-12-31 06:00:00,1991.2
2019-12-31 06:00:00,853.8
2019-12-31 06:00:00,302.0
2019-12-31 06:00:00,5036.7
2019-12-31 06:00:00,589.6
2019-12-31 06:00:00,1568.8
2019-12-31 07:00:00,1340.4
2019-12-31 07:00:00,1871.3
2019-12-31 07:00:00,612.8
2019-12-31 07:00:00,1098.9
2019-12-31 07:00:00,1040.1
2019-12-31 07:00:00,2102.4
2019-12-31 07:00:00,920.2
2019-12-31 07:00:00,320.8
2019-12-31 07:00:00,5411.0
2019-12-31 07:00:00,601.7
2019-12-31 07:00:00,1649.7
2019-12-31 08:00:00,1382.2
2019-12-31 08:00:00,1898.6
2019-12-31 08:00:00,640.7
2019-12-31 08:00:00,1128.8
2019-12-31 08:00:00,1080.3
2019-12-31 08:00:00,2170.0
2019-12-31 08:00:00,944.0
2019-12-31 08:00:00,339.3
2019-12-31 08:00:00,5727.7
2019-12-31 08:00:00,607.7
2019-12-31 08:00:00,1684.2
2019-12-31 09:00:00,1416.2
2019-12-31 09:00:00,1923.2
2019-12-31 09:00:00,648.2
2019-12-31 09:00:00,1141.9
2019-12-31 09:00:00,1102.6
2019-12-31 09:00:00,2241.0
2019-12-31 09:00:00,965.1
2019-12-31 09:00:00,342.5
2019-12-31 09:00:00,5917.8
2019-12-31 09:00:00,618.7
2019-12-31 09:00:00,1719.8
2019-12-31 10:00:00,1439.9
2019-12-31 10:00:00,1939.1
2019-12-31 10:00:00,673.6
2019-12-31 10:00:00,1161.5
2019-12-31 10:00:00,1114.9
2019-12-31 10:00:00,2284.9
2019-12-31 10:00:00,977.1
2019-12-31 10:00:00,349.5
2019-12-31 10:00:00,6025.1
2019-12-31 10:00:00,619.4
2019-12-31 10:00:00,1737.2
2019-12-31 11:00:00,1448.1
2019-12-31 11:00:00,1923.7
2019-12-31 11:00:00,683.0
2019-12-31 11:00:00,1179.7
2019-12-31 11:00:00,1127.4
2019-12-31 11:00:00,2336.3
2019-12-31 11:00:00,972.8
2019-12-31 11:00:00,354.4
2019-12-31 11:00:00,6097.5
2019-12-31 11:00:00,617.3
2019-12-31 11:00:00,1745.4
2019-12-31 12:00:00,1439.9
2019-12-31 12:00:00,1923.7
2019-12-31 12:00:00,684.1
2019-12-31 12:00:00,1179.9
2019-12-31 12:00:00,1113.0
2019-12-31 12:00:00,2345.1
2019-12-31 12:00:00,970.4
2019-12-31 12:00:00,358.7
2019-12-31 12:00:00,6096.7
2019-12-31 12:00:00,615.8
2019-12-31 12:00:00,1748.4
2019-12-31 13:00:00,352.8
2019-12-31 13:00:00,6055.0
2019-12-31 13:00:00,609.9
2019-12-31 13:00:00,1756.3
2019-12-31 13:00:00,1436.9
2019-12-31 13:00:00,1947.3
2019-12-31 13:00:00,672.8
2019-12-31 13:00:00,1190.3
2019-12-31 13:00:00,1110.1
2019-12-31 13:00:00,2351.8
2019-12-31 13:00:00,970.2
2019-12-31 14:00:00,1429.5
2019-12-31 14:00:00,1938.4
2019-12-31 14:00:00,668.6
2019-12-31 14:00:00,1196.0
2019-12-31 14:00:00,1107.2
2019-12-31 14:00:00,2303.0
2019-12-31 14:00:00,963.3
2019-12-31 14:00:00,349.7
2019-12-31 14:00:00,5975.4
2019-12-31 14:00:00,607.6
2019-12-31 14:00:00,1753.1
2019-12-31 15:00:00,1436.5
2019-12-31 15:00:00,1950.5
2019-12-31 15:00:00,656.2
2019-12-31 15:00:00,1193.8
2019-12-31 15:00:00,1115.1
2019-12-31 15:00:00,2288.8
2019-12-31 15:00:00,976.1
2019-12-31 15:00:00,351.2
2019-12-31 15:00:00,5971.0
2019-12-31 15:00:00,611.0
2019-12-31 15:00:00,1749.0
2019-12-31 16:00:00,1502.2
2019-12-31 16:00:00,1996.9
2019-12-31 16:00:00,692.4
2019-12-31 16:00:00,1233.6
2019-12-31 16:00:00,1187.0
2019-12-31 16:00:00,2484.5
2019-12-31 16:00:00,1031.9
2019-12-31 16:00:00,376.7
2019-12-31 16:00:00,6133.4
2019-12-31 16:00:00,622.5
2019-12-31 16:00:00,1782.5
2019-12-31 17:00:00,1544.6
2019-12-31 17:00:00,2047.7
2019-12-31 17:00:00,733.5
2019-12-31 17:00:00,1267.8
2019-12-31 17:00:00,1249.1
2019-12-31 17:00:00,2701.2
2019-12-31 17:00:00,1089.9
2019-12-31 17:00:00,405.0
2019-12-31 17:00:00,6278.8
2019-12-31 17:00:00,661.1
2019-12-31 17:00:00,1864.5
2019-12-31 18:00:00,1508.9
2019-12-31 18:00:00,2007.8
2019-12-31 18:00:00,723.8
2019-12-31 18:00:00,1232.7
2019-12-31 18:00:00,1227.0
2019-12-31 18:00:00,2687.5
2019-12-31 18:00:00,1048.0
2019-12-31 18:00:00,401.6
2019-12-31 18:00:00,6109.3
2019-12-31 18:00:00,653.9
2019-12-31 18:00:00,1836.5
2019-12-31 19:00:00,1452.6
2019-12-31 19:00:00,1947.5
2019-12-31 19:00:00,696.4
2019-12-31 19:00:00,1179.4
2019-12-31 19:00:00,1180.2
2019-12-31 19:00:00,2574.2
2019-12-31 19:00:00,1005.5
2019-12-31 19:00:00,385.7
2019-12-31 19:00:00,5909.3
2019-12-31 19:00:00,644.9
2019-12-31 19:00:00,1801.8
2019-12-31 20:00:00,1399.7
2019-12-31 20:00:00,1881.5
2019-12-31 20:00:00,668.5
2019-12-31 20:00:00,1136.7
2019-12-31 20:00:00,1134.0
2019-12-31 20:00:00,2446.3
2019-12-31 20:00:00,971.8
2019-12-31 20:00:00,366.2
2019-12-31 20:00:00,5689.2
2019-12-31 20:00:00,629.1
2019-12-31 20:00:00,1758.6
2019-12-31 21:00:00,1339.0
2019-12-31 21:00:00,1804.6
2019-12-31 21:00:00,637.9
2019-12-31 21:00:00,1094.5
2019-12-31 21:00:00,1091.2
2019-12-31 21:00:00,2324.1
2019-12-31 21:00:00,920.3
2019-12-31 21:00:00,347.3
2019-12-31 21:00:00,5488.3
2019-12-31 21:00:00,629.9
2019-12-31 21:00:00,1708.0
2019-12-31 22:00:00,1280.9
2019-12-31 22:00:00,1734.2
2019-12-31 22:00:00,608.4
2019-12-31 22:00:00,1049.6
2019-12-31 22:00:00,1041.3
2019-12-31 22:00:00,2201.8
2019-12-31 22:00:00,877.3
2019-12-31 22:00:00,326.5
2019-12-31 22:00:00,5276.0
2019-12-31 22:00:00,592.3
2019-12-31 22:00:00,1657.8
2019-12-31 23:00:00,1225.9
2019-12-31 23:00:00,1677.7
2019-12-31 23:00:00,579.8
2019-12-31 23:00:00,1023.4
2019-12-31 23:00:00,994.3
2019-12-31 23:00:00,2090.2
2019-12-31 23:00:00,835.6
2019-12-31 23:00:00,309.9
2019-12-31 23:00:00,5063.4
2019-12-31 23:00:00,575.5
2019-12-31 23:00:00,1608.3
