Date,Load,LBMP,DI,WC,wetbulb,T2MWET,winddirection,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,specifichumidity,PS
2018-07-24 20:00:00,8612.6,45.33,73.642132,12.29066431048831,22.69,23.01,143.84,0.0,0.0,0.0,17.09,101.3
2018-07-24 21:00:00,8469.5,43.02,73.43169084,12.217910494356108,22.63,22.9,147.71,0.0,0.0,0.0,17.03,101.29
2018-07-24 22:00:00,8142.1,34.54,73.24700035999999,12.157194176647703,22.58,22.82,150.8,0.0,0.0,0.0,16.97,101.27
2018-07-24 23:00:00,7618.6,35.95,73.06575486,12.09638459971442,22.51,22.73,151.6,0.0,0.0,0.0,16.91,101.23
2018-07-25 00:00:00,7162.6,46.05,72.87368008,12.03807443665448,22.45,22.63,150.69,0.0,0.0,0.0,16.85,101.18
2018-07-25 01:00:00,6856.5,31.49,72.82536202,12.018300593543474,22.41,22.6,149.04,0.0,0.0,0.0,16.85,101.13
2018-07-25 02:00:00,6654.3,28.01,72.76712944,11.995967545911242,22.4,22.58,147.96,0.0,0.0,0.0,16.78,101.1
2018-07-25 03:00:00,6536.3,24.9,72.76006025000001,11.978453176938263,22.38,22.57,146.54,0.0,0.0,0.0,16.85,101.07
2018-07-25 04:00:00,6554.9,29.08,72.7472165,11.949190064360751,22.4,22.57,145.66,0.0,0.0,0.0,16.85,101.03
2018-07-25 05:00:00,6791.5,28.65,72.98795584000001,11.981236755428052,22.49,22.69,150.31,0.08,1.32,0.02,16.91,100.98
2018-07-25 06:00:00,7197.1,31.04,73.61141444,12.125102276843696,22.79,23.02,160.37,0.27,4.61,0.17,17.27,100.95
2018-07-25 07:00:00,7607.7,55.38,74.29181448,12.34238989444376,23.12,23.39,170.12,0.6,10.88,0.77,17.58,100.93
2018-07-25 08:00:00,8043.4,34.88,74.76567716,12.571463081649345,23.09,23.58,181.62,0.96,18.17,1.9,17.58,100.92
2018-07-25 09:00:00,8364.3,40.18,75.43661656,12.98150192184208,22.6,23.73,188.16,1.26,23.79,3.05,17.09,100.92
2018-07-25 10:00:00,8533.7,47.23,76.15673472,13.49049755608762,21.9,23.89,185.39,1.28,25.17,3.58,16.36,100.89
2018-07-25 11:00:00,8683.2,44.9,76.50409848,13.712927713023024,21.66,24.0,182.91,1.58,30.9,4.55,16.11,100.86
2018-07-25 12:00:00,8765.2,42.34,76.50593264,13.692562344868245,21.77,24.02,183.98,1.84,34.66,5.08,16.24,100.83
2018-07-25 13:00:00,8822.1,41.66,76.3245285,13.56570077247,21.98,23.98,184.09,1.49,28.59,4.02,16.42,100.79
2018-07-25 14:00:00,8869.4,118.93,76.02731195999999,13.385440781579076,22.23,23.91,180.88,1.15,22.55,2.95,16.72,100.75
2018-07-25 15:00:00,8843.4,41.24,75.60701308,13.13786317207131,22.51,23.79,177.9,0.89,17.22,1.9,16.97,100.74
2018-07-25 16:00:00,8854.7,44.52,74.96324908,12.82028352869246,22.71,23.56,178.79,0.46,9.01,0.73,17.21,100.73
2018-07-25 17:00:00,8754.9,44.36,74.16795361999999,12.534265983923897,22.73,23.23,173.81,0.27,4.9,0.23,17.21,100.72
2018-07-25 18:00:00,8430.6,40.08,73.3066489,12.2861417500353,22.59,22.85,160.69,0.1,1.85,0.02,17.09,100.7
2018-07-25 19:00:00,8220.7,40.39,72.78488788,12.115818079716806,22.39,22.58,147.67,0.0,0.0,0.0,16.91,100.69
2018-07-25 20:00:00,8090.3,42.9,72.65343239,11.9938701626853,22.34,22.52,143.07,0.0,0.0,0.0,16.85,100.67
2018-07-25 21:00:00,7927.8,34.99,72.75214406,11.92825672055973,22.4,22.57,149.37,0.0,0.0,0.0,16.91,100.58
2018-07-25 22:00:00,7565.6,32.28,72.80549363,11.914586279970855,22.44,22.61,154.15,0.0,0.0,0.0,16.97,100.46
2018-07-25 23:00:00,7088.9,29.33,72.81832550000001,11.915362795708791,22.42,22.6,162.43,0.0,0.0,0.0,16.97,100.35
2018-07-26 00:00:00,6651.5,22.23,72.66322811,11.867909734957117,22.35,22.52,178.42,0.0,0.0,0.0,16.91,100.31
2018-07-26 01:00:00,6324.9,20.4,72.37389425,11.7984042490644,22.18,22.36,194.54,0.0,0.0,0.0,16.72,100.33
2018-07-26 02:00:00,6142.9,22.99,71.72606592,11.68375566957256,21.83,22.0,205.84,0.0,0.0,0.0,16.36,100.37
2018-07-26 03:00:00,6034.3,21.98,70.90284186,11.583339205819255,21.39,21.54,212.2,0.0,0.0,0.0,15.93,100.39
2018-07-26 04:00:00,6035.0,19.94,69.990636,11.566275801077555,20.87,21.02,217.67,0.0,0.0,0.0,15.44,100.4
2018-07-26 05:00:00,6273.0,22.14,70.51633776,12.029004700782368,21.14,21.31,210.53,0.14,2.0,0.02,15.69,100.41
2018-07-26 06:00:00,6776.3,22.41,73.38354849999999,13.072458164003644,21.9,22.65,235.3,0.41,6.41,0.25,16.48,100.41
2018-07-26 07:00:00,7414.9,22.55,74.6859688,13.406366081587286,21.25,23.02,297.35,0.8,13.61,1.0,15.87,100.43
2018-07-26 08:00:00,7844.1,28.47,74.32088403,13.255209055029225,20.41,22.65,297.22,1.22,21.2,2.25,15.01,100.44
2018-07-26 09:00:00,8102.3,28.83,75.79819384,13.835049203879077,20.23,23.29,296.13,1.82,32.29,4.3,14.83,100.46
2018-07-26 10:00:00,8332.8,23.49,77.179028,14.454034749420469,20.3,24.01,289.49,2.08,38.18,5.58,14.89,100.47
2018-07-26 11:00:00,8467.2,30.85,77.98199875,14.718660105914672,20.8,24.56,265.45,2.83,49.88,7.73,15.32,100.48
2018-07-26 12:00:00,8594.5,30.43,78.83681028000001,15.00452,21.32,25.13,240.64,2.9,51.01,7.98,15.81,100.48
2018-07-26 13:00:00,8782.4,30.97,79.06868861999999,15.043054184602695,21.59,25.31,225.58,2.63,45.84,6.75,16.11,100.49
2018-07-26 14:00:00,9001.9,33.69,79.37644112,15.146977805297125,21.77,25.51,218.66,2.51,42.05,5.38,16.3,100.5
2018-07-26 15:00:00,9178.2,34.91,79.25539296,15.07157170287017,21.81,25.44,216.79,2.09,33.28,3.38,16.36,100.5
2018-07-26 16:00:00,9277.9,34.3,79.099344,14.88083094570056,22.21,25.44,217.37,1.51,22.27,1.62,16.72,100.51
2018-07-26 17:00:00,9252.7,30.86,78.96718762,14.583999301670657,22.98,25.51,216.6,0.84,11.11,0.42,17.58,100.52
2018-07-26 18:00:00,9002.6,34.33,76.64419372,13.600147289255116,22.89,24.35,214.86,0.26,3.43,0.05,17.46,100.56
2018-07-26 19:00:00,8763.4,30.75,73.64737746,12.605872205396318,21.89,22.78,215.15,0.0,0.0,0.0,16.36,100.62
2018-07-26 20:00:00,8595.8,33.71,72.8036486,12.299104712828036,21.56,22.33,217.12,0.0,0.0,0.0,16.05,100.69
2018-07-26 21:00:00,8445.6,34.57,72.17663592,12.076962351327271,21.32,22.0,219.02,0.0,0.0,0.0,15.81,100.73
2018-07-26 22:00:00,8073.2,31.82,71.53689337,11.892066228420234,21.19,21.71,220.96,0.0,0.0,0.0,15.69,100.74
2018-07-26 23:00:00,7594.0,28.81,71.09654042,11.772062437569142,21.15,21.53,225.62,0.0,0.0,0.0,15.62,100.75
2018-07-27 00:00:00,7116.9,26.33,70.69853653,11.674727676395833,21.09,21.37,232.29,0.0,0.0,0.0,15.56,100.75
2018-07-27 01:00:00,6736.7,28.27,70.26727608,11.587814502779237,21.01,21.18,233.75,0.0,0.0,0.0,15.5,100.74
2018-07-27 02:00:00,6475.9,24.02,69.85494986,11.489856035422845,20.94,21.0,232.36,0.0,0.0,0.0,15.44,100.74
2018-07-27 03:00:00,6315.1,16.47,69.314,11.354839841236146,20.88,20.8,231.78,0.0,0.0,0.0,15.38,100.75
2018-07-27 04:00:00,6297.6,16.52,68.846,11.258516403932656,20.8,20.63,230.79,0.0,0.0,0.0,15.32,100.78
2018-07-27 05:00:00,6506.0,16.19,70.69369568,11.734940462429131,21.15,21.38,228.46,0.18,2.44,0.02,15.62,100.82
2018-07-27 06:00:00,7009.0,25.21,73.22701732,12.50505202076929,21.68,22.53,218.19,0.68,9.32,0.33,16.17,100.84
2018-07-27 07:00:00,7674.8,25.93,75.93041,13.41416944131225,22.41,23.91,208.19,1.28,18.76,1.27,16.91,100.84
2018-07-27 08:00:00,8254.4,51.22,77.51199392000001,14.051105217321156,22.55,24.69,202.38,1.85,28.99,2.8,17.03,100.86
2018-07-27 09:00:00,8729.2,37.74,77.76145650000001,14.237992609547549,22.23,24.74,199.82,1.89,31.81,4.05,16.72,100.88
2018-07-27 10:00:00,9054.8,35.68,77.74516994000001,14.240610573574925,22.19,24.72,199.94,2.08,35.16,4.83,16.66,100.9
2018-07-27 11:00:00,9263.1,35.0,77.87853517,14.319486781480498,22.13,24.78,193.21,2.59,46.6,7.0,16.6,100.89
2018-07-27 12:00:00,9373.1,34.88,78.94083875,14.908573411459525,21.8,25.26,184.62,2.3,42.71,6.5,16.3,100.85
2018-07-27 13:00:00,9520.1,30.58,79.3886455,15.134738176669323,21.83,25.52,181.48,1.85,35.02,5.1,16.3,100.82
2018-07-27 14:00:00,9619.2,60.07,79.439886,15.094734149803324,22.06,25.58,183.43,1.88,33.84,4.45,16.54,100.8
2018-07-27 15:00:00,9380.8,51.24,79.1484356,14.87124634604027,22.31,25.48,185.81,1.43,25.34,2.75,16.78,100.79
2018-07-27 16:00:00,9264.5,41.97,78.64924755999999,14.446002183742406,22.92,25.33,186.17,0.88,15.27,1.15,17.46,100.81
2018-07-27 17:00:00,8957.8,40.22,77.85256814,13.976561157092318,23.34,25.01,184.12,0.36,6.09,0.25,17.88,100.83
2018-07-27 18:00:00,8426.0,41.88,76.19314,13.285116804478491,23.4,24.27,180.0,0.15,2.47,0.02,17.94,100.86
2018-07-27 19:00:00,8098.4,27.88,74.26532668,12.626552742208409,22.94,23.33,180.47,0.0,0.0,0.0,17.46,100.87
2018-07-27 20:00:00,7779.7,35.18,73.3494939,12.344193153307067,22.68,22.89,182.79,0.0,0.0,0.0,17.15,100.89
2018-07-27 21:00:00,7536.8,30.23,72.56119875,12.158158217907916,22.4,22.5,184.72,0.0,0.0,0.0,16.85,100.89
2018-07-27 22:00:00,7227.4,-19.03,71.95945456,12.030371761634775,22.11,22.17,189.09,0.0,0.0,0.0,16.54,100.88
2018-07-27 23:00:00,6900.5,24.59,71.52597425,11.929993019752104,21.89,21.94,194.18,0.0,0.0,0.0,16.36,100.86
2018-07-28 00:00:00,6554.3,-3.97,71.06928126,11.837583335055175,21.65,21.69,199.41,0.0,0.0,0.0,16.11,100.85
2018-07-28 01:00:00,6291.9,22.96,70.45936818000001,11.732433769306496,21.33,21.36,209.91,0.0,0.0,0.0,15.75,100.83
2018-07-28 02:00:00,6075.9,18.17,69.9996319,11.663607778716727,21.01,21.08,225.0,0.0,0.0,0.0,15.5,100.82
2018-07-28 03:00:00,5921.3,16.96,69.74286125,11.643274704189514,20.69,20.87,254.27,0.0,0.0,0.0,15.2,100.81
2018-07-28 04:00:00,5804.3,19.49,69.47752658,11.694773803308175,20.44,20.69,291.8,0.0,0.0,0.0,14.95,100.81
2018-07-28 05:00:00,5814.8,17.6,70.649777,12.3123680537507,21.12,21.36,313.26,0.16,2.27,0.02,15.56,100.84
2018-07-28 06:00:00,5922.7,22.18,73.70167312,12.950539628406958,22.3,22.91,308.05,0.66,9.1,0.3,16.78,100.88
2018-07-28 07:00:00,6287.8,22.53,75.30316876,13.414649458476832,22.61,23.65,274.24,1.07,16.44,1.15,17.15,100.89
2018-07-28 08:00:00,6720.3,23.48,75.53143066,13.646473990651511,21.58,23.51,223.78,1.44,24.66,2.52,16.05,100.9
2018-07-28 09:00:00,7108.9,18.37,76.03148325000001,13.882872778888393,21.05,23.62,222.58,2.1,35.97,4.55,15.5,100.9
2018-07-28 10:00:00,7363.8,34.02,77.26975102,14.376266308646231,21.06,24.24,232.91,2.51,43.48,6.25,15.5,100.88
2018-07-28 11:00:00,7606.2,30.69,78.38465558,14.776525890076345,21.36,24.89,237.26,2.83,49.3,7.52,15.81,100.83
2018-07-28 12:00:00,7796.6,33.44,78.90294288,15.009480632674691,21.33,25.16,232.94,3.01,51.63,7.92,15.81,100.78
2018-07-28 13:00:00,7864.6,106.83,79.05895364,15.106368640053947,21.27,25.23,228.31,2.42,41.16,5.95,15.75,100.74
2018-07-28 14:00:00,7982.8,50.12,78.94677300000001,15.06332817248456,21.26,25.17,233.24,2.16,36.53,4.73,15.75,100.73
2018-07-28 15:00:00,8061.8,40.33,78.53733625000001,14.826910761016052,21.39,24.97,240.7,1.87,29.53,2.98,15.87,100.72
2018-07-28 16:00:00,8118.4,41.41,78.2768705,14.610076028361666,21.74,24.9,243.66,1.3,19.24,1.38,16.24,100.74
2018-07-28 17:00:00,8053.4,42.71,77.70985,14.194640040083724,22.33,24.73,244.6,0.71,9.55,0.38,16.85,100.75
2018-07-28 18:00:00,7950.7,36.05,75.98931936,13.402929450768672,22.76,24.02,244.87,0.24,3.19,0.05,17.27,100.79
2018-07-28 19:00:00,7824.8,57.76,73.24864225,12.552411421863706,21.8,22.58,247.75,0.0,0.0,0.0,16.24,100.83
2018-07-28 20:00:00,7796.0,32.37,72.18067862000001,12.216550763887064,21.2,21.96,255.84,0.0,0.0,0.0,15.69,100.9
2018-07-28 21:00:00,7743.0,33.45,71.24727014,11.92976214379059,20.63,21.41,265.35,0.0,0.0,0.0,15.14,100.92
2018-07-28 22:00:00,7485.3,32.77,70.25202003999999,11.63816067171376,20.18,20.87,276.34,0.0,0.0,0.0,14.71,100.94
2018-07-28 23:00:00,7119.1,33.5,69.24306375,11.350022032705375,19.76,20.36,290.71,0.0,0.0,0.0,14.28,100.95
2018-07-29 00:00:00,6727.0,31.99,68.44804548,11.095150189084118,19.41,19.94,305.34,0.0,0.0,0.0,13.98,100.96
2018-07-29 01:00:00,6391.0,33.28,67.85473532,10.88357478653281,19.09,19.6,319.4,0.0,0.0,0.0,13.73,100.99
2018-07-29 02:00:00,6119.7,29.62,67.54904824,10.761497537803448,18.81,19.38,331.53,0.0,0.0,0.0,13.49,101.02
2018-07-29 03:00:00,5925.6,25.29,66.82312388,10.593128220559372,18.55,19.02,339.76,0.0,0.0,0.0,13.24,101.06
2018-07-29 04:00:00,5791.3,24.49,66.05833893,10.45360282593968,18.33,18.68,342.54,0.0,0.0,0.0,13.06,101.1
2018-07-29 05:00:00,5717.4,22.97,66.54093016,10.628800555769596,18.32,18.84,340.41,0.13,1.96,0.02,13.06,101.15
2018-07-29 06:00:00,5717.7,21.33,68.25950721,11.18022,18.32,19.45,338.87,0.55,8.3,0.27,13.06,101.21
2018-07-29 07:00:00,5895.6,21.71,70.01896484,11.881896048714683,17.72,19.93,347.57,1.07,16.64,1.12,12.57,101.24
2018-07-29 08:00:00,6178.2,19.56,71.06837872,12.39613045221901,17.23,20.22,345.38,1.63,26.17,2.55,12.15,101.24
2018-07-29 09:00:00,6448.5,19.39,71.84860176000001,12.81282816388298,16.99,20.48,326.31,2.02,33.92,4.23,11.96,101.24
2018-07-29 10:00:00,6654.8,24.07,72.57431337,13.159768437524535,16.8,20.76,305.61,2.44,41.44,5.73,11.84,101.22
2018-07-29 11:00:00,6813.9,20.67,73.50269368,13.589771204810589,16.58,21.15,290.41,2.84,47.65,6.95,11.66,101.18
2018-07-29 12:00:00,6920.3,21.03,74.41052392,13.988314307637372,16.55,21.61,277.89,2.79,47.58,6.95,11.66,101.16
2018-07-29 13:00:00,7042.2,21.23,74.918064,14.192597318521786,16.69,21.9,270.56,2.77,46.45,6.5,11.78,101.16
2018-07-29 14:00:00,7168.7,25.93,75.15221913,14.251910954920092,17.0,22.11,265.55,2.51,41.07,5.02,12.02,101.16
2018-07-29 15:00:00,7265.6,29.43,75.03965918,14.168792368822952,17.18,22.1,262.06,2.11,32.93,3.17,12.15,101.17
2018-07-29 16:00:00,7344.0,25.47,75.18860699999999,14.096321035577317,17.95,22.4,262.07,1.48,21.61,1.5,12.76,101.17
2018-07-29 17:00:00,7364.1,32.26,74.85045325,13.967666440504116,17.88,22.19,264.37,0.84,11.03,0.4,12.76,101.17
2018-07-29 18:00:00,7323.6,31.14,72.69315334000001,12.847058338008948,19.3,21.58,270.0,0.23,2.98,0.02,13.92,101.2
2018-07-29 19:00:00,7253.8,29.52,70.19632294,11.983178688921374,17.78,20.02,270.0,0.0,0.0,0.0,12.63,101.26
2018-07-29 20:00:00,7317.1,29.7,69.3605158,11.692506317399834,17.01,19.4,262.62,0.0,0.0,0.0,11.96,101.31
2018-07-29 21:00:00,7347.1,29.92,68.34617304,11.32432901596581,16.59,18.84,263.2,0.0,0.0,0.0,11.66,101.33
2018-07-29 22:00:00,7158.7,31.49,67.38501592,11.005686292299318,16.19,18.31,271.85,0.0,0.0,0.0,11.35,101.34
2018-07-29 23:00:00,6855.0,27.7,66.47540192,10.74317682483379,15.79,17.8,284.78,0.0,0.0,0.0,11.05,101.34
2018-07-30 00:00:00,6552.3,24.48,65.23792986000001,10.394267000475663,15.59,17.26,298.85,0.0,0.0,0.0,10.93,101.34
2018-07-30 01:00:00,6277.2,24.0,64.04761944,10.104427110948496,15.46,16.79,311.55,0.0,0.0,0.0,10.86,101.36
2018-07-30 02:00:00,6045.1,23.25,63.460573620000005,10.06558110357167,15.37,16.55,325.98,0.0,0.0,0.0,10.8,101.37
2018-07-30 03:00:00,5923.0,22.75,62.8041524,9.894899507066173,15.31,16.3,344.48,0.0,0.0,0.0,10.74,101.4
2018-07-30 04:00:00,5905.0,24.05,62.20121,9.719487874742107,15.42,16.16,3.08,0.0,0.0,0.0,10.8,101.41
2018-07-30 05:00:00,6092.0,19.83,64.089343,10.228251172040515,16.21,17.12,18.43,0.14,1.93,0.02,11.41,101.43
2018-07-30 06:00:00,6494.7,23.66,67.21866299999999,11.033641540031516,16.96,18.54,32.98,0.68,9.16,0.3,11.96,101.43
2018-07-30 07:00:00,7103.9,27.52,69.41937258,11.785346876963253,17.98,19.77,47.25,0.99,16.09,1.1,12.76,101.43
2018-07-30 08:00:00,7615.4,35.17,71.92088576,12.63999899181679,18.44,20.98,80.86,0.85,16.09,1.62,13.12,101.43
2018-07-30 09:00:00,7989.2,33.56,73.40216688000001,13.143552989609672,18.75,21.74,106.19,1.83,31.48,4.0,13.37,101.44
2018-07-30 10:00:00,8134.0,34.52,73.91791712,13.360344561471534,18.67,21.95,127.33,1.3,25.38,3.55,13.37,101.44
2018-07-30 11:00:00,8176.3,32.61,74.17718812,13.466299791504902,18.67,22.08,151.96,1.24,24.94,3.58,13.31,101.44
2018-07-30 12:00:00,8230.3,34.09,74.27935625,13.474795476950014,18.75,22.15,166.33,0.68,15.04,2.12,13.43,101.43
2018-07-30 13:00:00,8268.4,35.45,74.28973712000001,13.431579928141916,18.87,22.19,166.07,1.15,23.35,3.27,13.49,101.38
2018-07-30 14:00:00,8181.4,34.45,73.78521319999999,13.243118962020551,18.59,21.87,164.99,0.91,18.6,2.38,13.31,101.33
2018-07-30 15:00:00,8176.7,35.21,73.06686064,12.893803762606202,18.7,21.58,171.4,0.74,14.73,1.55,13.37,101.34
2018-07-30 16:00:00,8213.8,31.53,72.20004417,12.436873385665011,19.33,21.38,161.69,0.54,10.18,0.77,13.92,101.28
2018-07-30 17:00:00,8230.8,26.76,71.36019248,12.109756005711647,19.87,21.2,160.94,0.32,5.41,0.23,14.34,101.28
2018-07-30 18:00:00,7963.1,25.3,69.89528464,11.722508884631983,19.74,20.59,165.35,0.14,2.29,0.02,14.22,101.29
2018-07-30 19:00:00,7719.9,25.63,67.84659451,11.1304235004119,18.66,19.44,159.25,0.0,0.0,0.0,13.31,101.28
2018-07-30 20:00:00,7555.0,22.27,66.85892,10.859995697778428,18.23,18.91,150.4,0.0,0.0,0.0,12.94,101.28
2018-07-30 21:00:00,7385.1,23.03,66.75259,10.834812203242397,17.93,18.76,148.28,0.0,0.0,0.0,12.7,101.28
2018-07-30 22:00:00,7014.0,24.42,67.07139132,11.047368697603853,17.73,18.8,139.61,0.0,0.0,0.0,12.51,101.27
2018-07-30 23:00:00,6607.4,20.77,67.24330806,11.432744729565044,17.61,18.81,102.53,0.0,0.0,0.0,12.45,101.26
2018-07-31 00:00:00,6169.8,23.08,67.0408745,11.197312544806094,17.58,18.73,45.0,0.0,0.0,0.0,12.45,101.25
2018-07-31 01:00:00,5911.5,20.44,66.79890608,10.923899161809636,17.65,18.66,27.37,0.0,0.0,0.0,12.45,101.26
2018-07-31 02:00:00,5716.4,18.37,66.4078136,10.683941222471692,17.65,18.53,28.53,0.0,0.0,0.0,12.51,101.26
2018-07-31 03:00:00,5609.8,19.2,65.91091914,10.455478818446934,17.63,18.34,37.04,0.0,0.0,0.0,12.45,101.27
2018-07-31 04:00:00,5630.9,19.67,65.46380512,10.3052536345227,17.61,18.19,43.81,0.0,0.0,0.0,12.45,101.29
2018-07-31 05:00:00,5864.3,5.72,66.7226055,10.774474674398355,18.4,18.94,52.7,0.14,2.07,0.02,13.12,101.32
2018-07-31 06:00:00,6361.6,19.63,69.51861228,11.595478265796888,18.96,20.17,63.43,0.63,8.79,0.27,13.55,101.36
2018-07-31 07:00:00,6992.7,24.56,71.465621,12.41795610304501,18.1,20.66,74.66,1.2,17.54,1.12,12.88,101.37
2018-07-31 08:00:00,7513.5,27.82,72.67413056000001,12.994648469894733,17.61,21.06,85.2,1.73,27.24,2.55,12.45,101.36
2018-07-31 09:00:00,7822.1,30.37,73.90652896,13.512053764353904,17.69,21.68,97.53,2.16,35.52,4.23,12.51,101.34
2018-07-31 10:00:00,8037.2,29.82,74.96812,13.899384314923855,18.14,22.33,109.42,2.01,35.33,4.9,12.88,101.32
2018-07-31 11:00:00,8211.5,33.07,75.56405219999999,14.061475656736404,18.64,22.77,119.9,1.96,36.55,5.38,13.31,101.3
2018-07-31 12:00:00,8349.5,33.99,75.91183818,14.114056981112974,19.12,23.07,128.72,2.05,38.38,5.65,13.73,101.28
2018-07-31 13:00:00,8456.6,35.35,75.77588111,13.950711647077512,19.51,23.1,132.63,1.81,33.91,4.8,14.04,101.27
2018-07-31 14:00:00,8514.4,34.67,75.69561564,13.836967503279109,19.88,23.16,133.1,1.78,32.03,4.17,14.4,101.25
2018-07-31 15:00:00,8574.5,34.83,75.37334262,13.63241428964465,20.16,23.07,131.84,1.39,24.31,2.6,14.65,101.25
2018-07-31 16:00:00,8597.3,36.19,74.74727487999999,13.29304075296212,20.48,22.86,128.53,0.94,15.98,1.23,14.95,101.24
2018-07-31 17:00:00,8415.5,34.46,73.965941,12.89239108510364,20.83,22.61,123.35,0.5,8.02,0.33,15.26,101.23
2018-07-31 18:00:00,8025.0,33.17,72.80010336000001,12.41224,21.09,22.19,119.58,0.14,2.14,0.02,15.5,101.21
2018-07-31 19:00:00,7783.6,32.78,71.5715013,12.001261162748555,21.08,21.69,119.44,0.02,0.02,0.0,15.5,101.22
2018-07-31 20:00:00,7702.3,32.66,71.08151952,11.848386993761723,21.11,21.51,125.84,0.0,0.0,0.0,15.5,101.25
2018-07-31 21:00:00,7600.3,34.33,70.77300875,11.770589106357324,21.08,21.38,135.77,0.0,0.0,0.0,15.5,101.25
2018-07-31 22:00:00,7288.2,32.82,70.56547676,11.709123717725054,21.08,21.3,145.23,0.0,0.0,0.0,15.5,101.23
2018-07-31 23:00:00,6894.9,34.15,70.56530457,11.704675170702828,21.11,21.32,154.18,0.0,0.0,0.0,15.5,101.21
2018-08-01 00:00:00,6536.3,25.86,70.32408016,11.6516836329322,21.08,21.22,156.57,0.0,0.0,0.0,15.5,101.19
2018-08-01 01:00:00,6280.1,23.67,70.29583952,11.662171702731111,21.12,21.23,148.51,0.0,0.0,0.0,15.56,101.15
2018-08-01 02:00:00,6147.5,25.77,70.54118249999999,11.701592749441298,21.27,21.37,135.83,0.0,0.0,0.0,15.69,101.12
2018-08-01 03:00:00,6089.0,24.87,70.8943849,11.752764784393229,21.5,21.58,128.83,0.0,0.0,0.0,15.93,101.11
2018-08-01 04:00:00,6145.0,25.02,71.4312367,11.857091442095774,21.79,21.87,126.36,0.0,0.0,0.0,16.24,101.1
2018-08-01 05:00:00,6425.8,23.07,72.54354940000002,12.104670849155909,22.34,22.47,127.32,0.08,1.24,0.02,16.78,101.1
2018-08-01 06:00:00,6969.1,26.13,74.04037,12.437239157328111,23.08,23.29,130.84,0.29,4.7,0.17,17.58,101.11
2018-08-01 07:00:00,7576.1,32.27,75.680961,12.896385330118108,23.9,24.18,136.28,0.67,10.48,0.75,18.43,101.11
2018-08-01 08:00:00,8068.4,33.2,77.30648102,13.416185252748,24.44,25.01,154.69,1.17,19.16,1.95,19.04,101.09
2018-08-01 09:00:00,8418.9,71.18,78.47557936,13.986284978493233,24.19,25.5,173.03,1.65,29.16,3.8,18.74,101.06
2018-08-01 10:00:00,8657.9,34.16,79.50776066,14.620393775343896,23.71,25.93,187.9,1.83,33.88,5.1,18.25,101.01
2018-08-01 11:00:00,8991.5,34.43,80.0252013,14.970829681515674,23.46,26.15,196.65,1.99,36.98,5.9,18.01,100.96
2018-08-01 12:00:00,9287.7,39.6,80.4207578,15.22644500726346,23.37,26.36,202.51,2.48,44.95,7.17,17.88,100.92
2018-08-01 13:00:00,9489.2,34.66,80.53754667,15.342173968176704,23.23,26.4,206.39,2.64,46.34,6.95,17.76,100.9
2018-08-01 14:00:00,9529.0,49.35,80.36765625,15.2808701546334,23.14,26.3,208.96,2.34,40.21,5.33,17.64,100.89
2018-08-01 15:00:00,9701.5,34.56,80.06099248000001,15.089515175676151,23.19,26.14,208.89,1.69,28.59,3.15,17.7,100.89
2018-08-01 16:00:00,9840.5,44.56,79.61915963999999,14.779830661856678,23.37,25.92,204.44,1.12,18.0,1.4,17.88,100.91
2018-08-01 17:00:00,9803.0,60.83,79.03866701999999,14.400476164100043,23.63,25.67,198.43,0.57,8.83,0.38,18.19,100.93
2018-08-01 18:00:00,9479.5,78.57,77.97820234,13.859021719983328,23.72,25.16,196.12,0.17,2.66,0.02,18.25,100.98
2018-08-01 19:00:00,9211.0,53.26,76.90018725,13.400033958376182,23.6,24.64,198.6,0.0,0.0,0.0,18.13,101.02
2018-08-01 20:00:00,9078.7,43.69,76.36975764,13.185014143110132,23.55,24.38,202.95,0.0,0.0,0.0,18.07,101.07
2018-08-01 21:00:00,8939.2,71.21,76.0197172,13.061720363053524,23.48,24.21,206.06,0.0,0.0,0.0,18.01,101.08
2018-08-01 22:00:00,8554.3,429.7,75.802632,12.995332946888476,23.42,24.1,209.71,0.0,0.0,0.0,17.88,101.08
2018-08-01 23:00:00,8069.1,48.24,75.4776796,12.895616190550191,23.36,23.96,213.69,0.0,0.0,0.0,17.82,101.06
2018-08-02 00:00:00,7582.0,139.4,75.084956,12.77278538309622,23.25,23.76,215.61,0.0,0.0,0.0,17.76,101.06
2018-08-02 01:00:00,7208.8,39.33,74.66864755,12.64360730998878,23.17,23.56,215.82,0.0,0.0,0.0,17.64,101.07
2018-08-02 02:00:00,6924.1,35.72,74.2026416,12.496471539845208,23.12,23.36,215.84,0.0,0.0,0.0,17.58,101.11
2018-08-02 03:00:00,6733.9,30.93,73.8589599,12.387629573616538,23.05,23.2,215.27,0.0,0.0,0.0,17.52,101.15
2018-08-02 04:00:00,6682.5,24.65,73.53922734,12.311161226845613,22.94,23.04,216.15,0.0,0.0,0.0,17.4,101.18
2018-08-02 05:00:00,6861.7,23.4,74.07336536,12.474835856422766,23.04,23.28,218.24,0.12,1.7,0.02,17.46,101.22
2018-08-02 06:00:00,7323.5,28.32,75.5953226,12.951690538696443,23.45,24.03,222.04,0.52,7.52,0.27,17.88,101.26
